# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = stan_model_model
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 0 (Default)
# data
#   file = .input.data.R
# init = 2 (Default)
# random
#   seed = 1460203626
# output
#   file = stan_out_variational.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,alpha,delta,dx,t.1,t.2,t.3,t.4,t.5,t.6,t.7,t.8,t.9,t.10,t.11,t.12,t.13,t.14,t.15,t.16,t.17,t.18,t.19,t.20,t.21,t.22,t.23,t.24,t.25,t.26,t.27,t.28,t.29,t.30,t.31,t.32,t.33,t.34,t.35,t.36,t.37,t.38,t.39,t.40,t.41,t.42,t.43,t.44,t.45,t.46,t.47,t.48,t.49,t.50,t.51,t.52,t.53,t.54,t.55,t.56,t.57,t.58,t.59,t.60,t.61,t.62,t.63,t.64,t.65,t.66,t.67,t.68,t.69,t.70,t.71,t.72,t.73,t.74,t.75,t.76,t.77,t.78,t.79,t.80,t.81,t.82,t.83,t.84,t.85,t.86,t.87,t.88,t.89,t.90,t.91,t.92,t.93,t.94,t.95,t.96,t.97,t.98,t.99,t.100
# Stepsize adaptation complete.
# eta = 1
0,1.28258,0.0538747,0.0669888,0.307269,0.442136,0.556384,0.643127,0.698469,0.721591,0.714356,0.680637,0.625593,0.555145,0.475762,0.39454,0.319418,0.259251,0.223494,0.221342,0.26034,0.344711,0.473783,0.640959,0.83364,1.03426,1.22242,1.3777,1.48277,1.52607,1.50361,1.41952,1.28532,1.118,0.937415,0.763407,0.613155,0.499188,0.428265,0.401163,0.41329,0.455889,0.517564,0.585857,0.648661,0.695312,0.717307,0.708657,0.665962,0.588292,0.477013,0.335607,0.169537,-0.0138784,-0.205657,-0.395494,-0.572334,-0.725215,-0.844321,-0.922147,-0.954574,-0.94168,-0.8881,-0.80282,-0.698404,-0.589724,-0.492351,-0.420827,-0.387033,-0.398848,-0.45926,-0.566021,-0.71186,-0.885241,-1.07156,-1.25467,-1.41851,-1.54872,-1.63401,-1.66711,-1.6453,-1.57042,-1.44843,-1.28868,-1.10303,-0.904846,-0.708173,-0.526805,-0.373469,-0.258932,-0.191034,-0.173705,-0.206076,-0.281899,-0.389523,-0.512601,-0.63161,-0.726091,-0.777323,-0.770999,-0.699445,-0.56293,-0.369795,-0.135355
0,1.28895,0.0630846,0.0606497,0.291671,0.441564,0.5666,0.657461,0.709929,0.725024,0.707992,0.66651,0.608705,0.541639,0.470725,0.400174,0.334212,0.278437,0.240629,0.230473,0.258011,0.331121,0.452717,0.618543,0.816347,1.02687,1.2266,1.39164,1.50195,1.54479,1.51677,1.42408,1.28092,1.10673,0.922886,0.749487,0.602868,0.494059,0.428234,0.404982,0.419156,0.462049,0.522707,0.589235,0.650003,0.694658,0.71489,0.704886,0.661457,0.583912,0.473763,0.334413,0.170939,-0.00999567,-0.200147,-0.389776,-0.567992,-0.723484,-0.845671,-0.926109,-0.959907,-0.946806,-0.891637,-0.804021,-0.697321,-0.587057,-0.48907,-0.417732,-0.384455,-0.396618,-0.456936,-0.563257,-0.708738,-0.882381,-1.06994,-1.25518,-1.42148,-1.55359,-1.63931,-1.67089,-1.64579,-1.56677,-1.44118,-1.27979,-1.09532,-0.901085,-0.710004,-0.534015,-0.383831,-0.268781,-0.196437,-0.171859,-0.196444,-0.266658,-0.373078,-0.500258,-0.627797,-0.732699,-0.792757,-0.790335,-0.715724,-0.569273,-0.361744,-0.112723
0,0.745827,0.067243,0.0523633,0.28463,0.439051,0.571255,0.666922,0.718642,0.727113,0.70008,0.649386,0.587217,0.522881,0.461273,0.403476,0.349156,0.299651,0.260411,0.241601,0.256375,0.31718,0.431231,0.596687,0.80096,1.02191,1.23175,1.4027,1.51262,1.54926,1.51197,1.41064,1.26272,1.08918,0.910717,0.745088,0.605648,0.501037,0.435469,0.409189,0.418845,0.457818,0.516654,0.583838,0.646959,0.694168,0.715653,0.704782,0.658628,0.577749,0.465365,0.326276,0.165962,-0.00976487,-0.194472,-0.380427,-0.558048,-0.716033,-0.842488,-0.926929,-0.962628,-0.948524,-0.890024,-0.7984,-0.68897,-0.578622,-0.483382,-0.41657,-0.387778,-0.40256,-0.462542,-0.565629,-0.706134,-0.874851,-1.05927,-1.24417,-1.41284,-1.54884,-1.63819,-1.6714,-1.64503,-1.56212,-1.43149,-1.26601,-1.08038,-0.888914,-0.704132,-0.536181,-0.393181,-0.281978,-0.208706,-0.178633,-0.195036,-0.257296,-0.358855,-0.485923,-0.617809,-0.729336,-0.79514,-0.794962,-0.71849,-0.568333,-0.360107,-0.119475
0,1.87283,0.0554323,0.0631671,0.276886,0.439419,0.571715,0.665276,0.717234,0.730117,0.710499,0.666967,0.60806,0.54081,0.470309,0.400352,0.334798,0.279036,0.240817,0.229949,0.256689,0.329163,0.450508,0.616628,0.815336,1.02733,1.2289,1.39589,1.50786,1.55172,1.52382,1.43024,1.28529,1.10879,0.922564,0.747217,0.599462,0.490493,0.425397,0.403467,0.419151,0.463353,0.524854,0.59168,0.6523,0.696578,0.716445,0.706259,0.662881,0.585543,0.475593,0.336259,0.172501,-0.00903573,-0.200024,-0.39058,-0.569664,-0.725861,-0.848548,-0.929293,-0.963233,-0.950113,-0.894736,-0.806668,-0.69923,-0.587958,-0.48879,-0.416281,-0.382072,-0.393752,-0.45418,-0.561226,-0.70794,-0.883114,-1.07223,-1.25881,-1.42602,-1.55852,-1.64413,-1.6752,-1.64937,-1.56958,-1.44335,-1.28155,-1.09693,-0.902722,-0.711707,-0.535613,-0.384948,-0.268899,-0.195041,-0.168633,-0.191498,-0.260699,-0.367462,-0.496835,-0.62852,-0.739003,-0.804815,-0.806346,-0.731437,-0.577945,-0.354625,-0.0800949
0,0.754526,0.0656028,0.0706645,0.340822,0.449913,0.547124,0.625963,0.681161,0.70916,0.708482,0.679947,0.626756,0.554426,0.470586,0.384585,0.306909,0.248351,0.218988,0.227008,0.27752,0.371537,0.505322,0.670275,0.853485,1.03894,1.2093,1.34798,1.44126,1.48013,1.46145,1.38839,1.26996,1.11982,0.954389,0.790773,0.64464,0.52843,0.450093,0.412495,0.413484,0.446546,0.501896,0.5678,0.631942,0.682678,0.710048,0.706505,0.667351,0.590905,0.478474,0.334156,0.164527,-0.0217833,-0.214619,-0.402951,-0.57565,-0.722361,-0.83443,-0.905793,-0.933724,-0.919329,-0.867679,-0.787526,-0.690596,-0.590504,-0.501404,-0.436521,-0.406735,-0.419388,-0.477452,-0.579153,-0.7181,-0.88389,-1.06312,-1.24069,-1.40128,-1.53077,-1.61755,-1.65359,-1.63511,-1.56286,-1.44209,-1.28198,-1.09496,-0.895563,-0.699248,-0.521035,-0.374168,-0.268854,-0.211217,-0.202574,-0.239152,-0.312321,-0.409382,-0.514868,-0.612237,-0.685766,-0.722408,-0.713343,-0.655007,-0.54944,-0.403895,-0.2298
0,0.990944,0.0853829,0.0593745,0.314098,0.445253,0.557951,0.643242,0.695995,0.715313,0.704046,0.667615,0.61258,0.545467,0.472197,0.398271,0.329476,0.272701,0.236309,0.229672,0.261735,0.338863,0.462531,0.627585,0.821697,1.02638,1.2195,1.37874,1.48538,1.52743,1.50151,1.41309,1.27528,1.10631,0.926562,0.755562,0.609549,0.499849,0.432162,0.406652,0.418654,0.459778,0.519217,0.585089,0.645686,0.690534,0.711182,0.701664,0.658654,0.581363,0.47128,0.331882,0.168415,-0.0122334,-0.201614,-0.389884,-0.566213,-0.719532,-0.839633,-0.918487,-0.951545,-0.938716,-0.88479,-0.79915,-0.694802,-0.58689,-0.490944,-0.421141,-0.388805,-0.401291,-0.46131,-0.566695,-0.710589,-0.882035,-1.06694,-1.24938,-1.41316,-1.54349,-1.62856,-1.66075,-1.63736,-1.56068,-1.43742,-1.27771,-1.09389,-0.899295,-0.707296,-0.530599,-0.380736,-0.267578,-0.19869,-0.178432,-0.206913,-0.279036,-0.384026,-0.505817,-0.624515,-0.718904,-0.769637,-0.762512,-0.691105,-0.558139,-0.375204,-0.160859
0,1.04597,0.0682241,0.0617298,0.309857,0.444193,0.558622,0.644842,0.698269,0.718286,0.707711,0.671701,0.616499,0.548448,0.473554,0.39767,0.327107,0.26926,0.2328,0.227091,0.260757,0.339652,0.464737,0.630524,0.824639,1.02884,1.22138,1.38036,1.48728,1.5301,1.50515,1.41751,1.27989,1.11037,0.929377,0.756755,0.609152,0.498284,0.430088,0.404753,0.417452,0.459522,0.519885,0.586474,0.647527,0.692624,0.713414,0.70401,0.661092,0.5838,0.473516,0.333635,0.169397,-0.0122121,-0.202572,-0.391656,-0.56851,-0.722044,-0.842129,-0.920875,-0.953853,-0.941016,-0.887095,-0.801346,-0.696644,-0.588075,-0.491234,-0.42048,-0.387389,-0.399544,-0.459779,-0.565897,-0.71087,-0.883479,-1.06938,-1.25247,-1.41655,-1.54693,-1.63196,-1.66419,-1.64101,-1.56463,-1.44159,-1.28181,-1.09744,-0.901774,-0.708318,-0.530039,-0.3788,-0.264763,-0.195648,-0.175805,-0.205184,-0.278465,-0.384687,-0.507695,-0.6276,-0.723202,-0.775039,-0.768529,-0.696544,-0.560834,-0.371953,-0.147647
0,1.18817,0.0764909,0.0806554,0.340276,0.453144,0.552877,0.63299,0.688091,0.714488,0.710702,0.677829,0.619708,0.542824,0.455943,0.369467,0.294542,0.241991,0.221151,0.238768,0.298059,0.398095,0.533597,0.695229,0.870377,1.04437,1.20198,1.32911,1.41436,1.45031,1.43443,1.36931,1.26238,1.12501,0.971192,0.815902,0.67343,0.555825,0.471663,0.425253,0.416363,0.440452,0.489349,0.552276,0.617068,0.671462,0.704301,0.706573,0.672184,0.598434,0.486184,0.339725,0.166377,-0.0241434,-0.220523,-0.410788,-0.583287,-0.72768,-0.835838,-0.902602,-0.926309,-0.90904,-0.85654,-0.777798,-0.684303,-0.589031,-0.505248,-0.445231,-0.419052,-0.433528,-0.491476,-0.591329,-0.727188,-0.889299,-1.06491,-1.23946,-1.39789,-1.52615,-1.61245,-1.64847,-1.63013,-1.55802,-1.43739,-1.27768,-1.09164,-0.89418,-0.700941,-0.526824,-0.384573,-0.283548,-0.228831,-0.220749,-0.254876,-0.322518,-0.411635,-0.508111,-0.597231,-0.665201,-0.700554,-0.695266,-0.645487,-0.551791,-0.41895,-0.255271
0,0.806703,0.0545341,0.0642361,0.31936,0.445262,0.553796,0.637581,0.692004,0.715494,0.709279,0.67679,0.622955,0.553617,0.475247,0.394962,0.320687,0.261228,0.225972,0.22405,0.262972,0.346953,0.475332,0.641537,0.832993,1.03218,1.21878,1.37253,1.47629,1.51873,1.49609,1.41263,1.27985,1.11458,0.936342,0.764575,0.616068,0.50307,0.432227,0.404394,0.415211,0.45624,0.516402,0.58348,0.64549,0.691772,0.71374,0.705285,0.662896,0.585582,0.474696,0.333746,0.168233,-0.0144977,-0.205466,-0.394398,-0.570294,-0.722261,-0.84056,-0.917765,-0.949845,-0.93696,-0.883809,-0.799397,-0.696246,-0.589097,-0.493318,-0.423198,-0.390367,-0.402517,-0.462556,-0.568288,-0.712618,-0.884267,-1.06891,-1.25063,-1.41351,-1.54322,-1.62839,-1.66164,-1.64012,-1.56557,-1.44391,-1.28454,-1.09939,-0.901953,-0.706336,-0.526363,-0.374704,-0.261972,-0.195762,-0.179677,-0.21248,-0.287576,-0.393072,-0.5126,-0.626949,-0.71639,-0.763369,-0.755122,-0.685705,-0.557028,-0.378662,-0.166414
0,0.882341,0.0530313,0.0578599,0.289812,0.441322,0.568513,0.660606,0.712541,0.725371,0.705185,0.660943,0.60197,0.535953,0.468084,0.40158,0.339253,0.285394,0.24708,0.234154,0.257623,0.326779,0.445877,0.611443,0.811177,1.02499,1.22809,1.39535,1.506,1.54729,1.51654,1.421,1.27589,1.10129,0.91855,0.747248,0.60289,0.495738,0.430527,0.406857,0.419968,0.461707,0.521592,0.587937,0.649002,0.694108,0.714579,0.704382,0.660377,0.582158,0.471631,0.332508,0.169929,-0.0096735,-0.198502,-0.387291,-0.565439,-0.721611,-0.844892,-0.926337,-0.960609,-0.947253,-0.891241,-0.802605,-0.695202,-0.584913,-0.487639,-0.417488,-0.385391,-0.398229,-0.458414,-0.563812,-0.707914,-0.880238,-1.06703,-1.25233,-1.41945,-1.55275,-1.63947,-1.67137,-1.64567,-1.56529,-1.43809,-1.27549,-1.09081,-0.897614,-0.708631,-0.535179,-0.38714,-0.273095,-0.200239,-0.173783,-0.195775,-0.263597,-0.368666,-0.495964,-0.624921,-0.73184,-0.793571,-0.791742,-0.716531,-0.569022,-0.361479,-0.115371
0,0.761641,0.0616147,0.058338,0.307025,0.444089,0.561148,0.648522,0.700972,0.718147,0.703925,0.664908,0.608613,0.541987,0.470718,0.399511,0.333096,0.277421,0.240366,0.231449,0.260345,0.334479,0.456349,0.621434,0.817446,1.02534,1.22202,1.38416,1.49227,1.53406,1.5064,1.41541,1.27495,1.10396,0.923178,0.752156,0.606867,0.498235,0.431585,0.406849,0.419303,0.460631,0.520147,0.586053,0.646661,0.691452,0.71192,0.702096,0.658729,0.581163,0.471027,0.331865,0.168868,-0.0112555,-0.200304,-0.38865,-0.565549,-0.719838,-0.841053,-0.920835,-0.954349,-0.941371,-0.886754,-0.800107,-0.694738,-0.586046,-0.489685,-0.419802,-0.387575,-0.400189,-0.460251,-0.565608,-0.709529,-0.881224,-1.06672,-1.25007,-1.41491,-1.54615,-1.63167,-1.66365,-1.6394,-1.56145,-1.43691,-1.27637,-1.09248,-0.898591,-0.707812,-0.532324,-0.383079,-0.269527,-0.199159,-0.17669,-0.202942,-0.273673,-0.378813,-0.502565,-0.62471,-0.723125,-0.777196,-0.771444,-0.698539,-0.560963,-0.370841,-0.147926
0,1.06938,0.0770131,0.0686395,0.331319,0.446809,0.548458,0.629645,0.685403,0.71281,0.711163,0.681965,0.62881,0.55721,0.474405,0.389116,0.311183,0.250981,0.218583,0.222647,0.26915,0.360154,0.49287,0.659269,0.846445,1.03778,1.21484,1.35968,1.45733,1.49786,1.47779,1.4006,1.27619,1.11938,0.947907,0.77994,0.63181,0.516099,0.440403,0.406845,0.412342,0.449466,0.507723,0.574998,0.638967,0.688308,0.713611,0.707959,0.667205,0.590027,0.477811,0.334462,0.166147,-0.0190142,-0.211342,-0.400124,-0.5743,-0.723317,-0.838093,-0.912008,-0.941779,-0.928078,-0.875763,-0.793645,-0.693757,-0.590211,-0.497741,-0.430125,-0.398668,-0.410936,-0.469901,-0.573574,-0.715186,-0.883868,-1.06576,-1.2454,-1.40724,-1.53713,-1.62364,-1.65902,-1.63979,-1.567,-1.446,-1.28591,-1.09888,-0.899063,-0.701554,-0.521162,-0.371206,-0.262316,-0.201349,-0.190523,-0.226909,-0.30242,-0.404375,-0.516689,-0.62159,-0.701704,-0.742207,-0.732749,-0.668819,-0.552327,-0.391299,-0.198725
0,1.53407,0.0789266,0.0581687,0.282989,0.440324,0.571339,0.665076,0.716743,0.728022,0.705816,0.659864,0.600035,0.534193,0.467331,0.402193,0.341019,0.287637,0.248919,0.234828,0.256766,0.324557,0.442941,0.608721,0.809582,1.02514,1.23012,1.39892,1.51036,1.55158,1.52,1.42316,1.27667,1.1009,0.917452,0.745909,0.60169,0.494892,0.430087,0.406769,0.420143,0.462077,0.52213,0.588639,0.649856,0.695066,0.715556,0.705283,0.661129,0.582746,0.4721,0.332938,0.170384,-0.00919749,-0.198099,-0.38713,-0.565711,-0.722453,-0.846319,-0.928218,-0.962687,-0.949213,-0.892797,-0.803577,-0.695556,-0.584745,-0.487121,-0.416801,-0.384668,-0.397533,-0.457765,-0.563233,-0.707478,-0.880093,-1.06737,-1.25334,-1.4212,-1.55515,-1.64227,-1.67416,-1.64805,-1.56693,-1.43887,-1.27556,-1.09053,-0.897427,-0.708896,-0.536018,-0.388358,-0.274211,-0.200643,-0.172969,-0.193583,-0.260372,-0.365269,-0.493591,-0.624762,-0.734654,-0.799294,-0.799237,-0.723584,-0.572601,-0.358214,-0.102165
0,0.768814,0.0484719,0.0658025,0.320646,0.445026,0.552519,0.636077,0.691128,0.715836,0.710954,0.679392,0.625685,0.555555,0.475676,0.393628,0.317915,0.257841,0.223046,0.222576,0.263535,0.349543,0.479336,0.645923,0.836624,1.03415,1.21868,1.37053,1.47308,1.51531,1.49344,1.41146,1.28044,1.11673,0.939492,0.767978,0.619002,0.505011,0.432939,0.403941,0.413895,0.454496,0.514687,0.582185,0.644879,0.691951,0.714654,0.706739,0.664594,0.587179,0.475865,0.334245,0.167966,-0.0154617,-0.206897,-0.39596,-0.571635,-0.723099,-0.840759,-0.917362,-0.949028,-0.936007,-0.883,-0.798947,-0.696251,-0.58954,-0.494096,-0.424172,-0.391404,-0.403514,-0.463441,-0.569003,-0.713111,-0.884489,-1.06884,-1.25031,-1.41306,-1.54284,-1.62833,-1.66211,-1.64122,-1.56719,-1.44578,-1.28624,-1.10047,-0.902117,-0.705526,-0.524834,-0.372975,-0.260681,-0.195467,-0.180659,-0.214619,-0.290356,-0.395722,-0.514331,-0.627224,-0.715128,-0.761009,-0.752508,-0.683815,-0.556616,-0.37991,-0.168708
0,1.25669,0.0744797,0.0663226,0.31947,0.444604,0.5526,0.63649,0.691768,0.716631,0.71183,0.680252,0.626409,0.556024,0.475803,0.393391,0.317371,0.257122,0.222323,0.222018,0.263261,0.349595,0.479676,0.64645,0.837218,1.03471,1.21915,1.37092,1.47345,1.51573,1.49396,1.4121,1.28114,1.11742,0.940057,0.768331,0.619096,0.504852,0.432586,0.403489,0.413453,0.454161,0.51453,0.582243,0.64515,0.692405,0.71524,0.707396,0.665254,0.587776,0.476341,0.334556,0.168086,-0.0155328,-0.207138,-0.396335,-0.572095,-0.723601,-0.841268,-0.917856,-0.949497,-0.936443,-0.883392,-0.799274,-0.696487,-0.589658,-0.49408,-0.424029,-0.391166,-0.403233,-0.463182,-0.568828,-0.713066,-0.884598,-1.06911,-1.25071,-1.41358,-1.54346,-1.62904,-1.6629,-1.64206,-1.56807,-1.44664,-1.28699,-1.10106,-0.902456,-0.705584,-0.524615,-0.372526,-0.260085,-0.194823,-0.180066,-0.214163,-0.290106,-0.395733,-0.51465,-0.627888,-0.716146,-0.762326,-0.753959,-0.685072,-0.557158,-0.379029,-0.165554
0,1.2014,0.0592998,0.0712449,0.322081,0.443421,0.549281,0.633237,0.690573,0.718609,0.716839,0.686919,0.632572,0.559451,0.474966,0.388042,0.308732,0.247597,0.214829,0.219108,0.266335,0.358424,0.492403,0.660075,0.848411,1.04073,1.21859,1.36407,1.46219,1.50299,1.48295,1.40547,1.2804,1.12257,0.949768,0.780324,0.63076,0.513869,0.437423,0.403659,0.409512,0.447485,0.50694,0.575577,0.640879,0.691354,0.717465,0.712222,0.67146,0.593884,0.480948,0.336645,0.167241,-0.0190418,-0.212437,-0.402162,-0.577111,-0.726703,-0.841845,-0.915909,-0.945606,-0.931603,-0.878755,-0.795887,-0.695072,-0.590496,-0.497,-0.428485,-0.396381,-0.408355,-0.467429,-0.571612,-0.714074,-0.883846,-1.06695,-1.2478,-1.41075,-1.5416,-1.62884,-1.66469,-1.64567,-1.57277,-1.45132,-1.29043,-1.10227,-0.901034,-0.701902,-0.519815,-0.368252,-0.258025,-0.196177,-0.185102,-0.222024,-0.29895,-0.403204,-0.518568,-0.626952,-0.710436,-0.753424,-0.744598,-0.678387,-0.555695,-0.383773,-0.175255
0,2.08698,0.0800361,0.0713558,0.313541,0.441324,0.551313,0.63721,0.694743,0.721881,0.718818,0.687802,0.632916,0.559883,0.475916,0.38957,0.310486,0.248928,0.215,0.217561,0.262912,0.353487,0.486811,0.655011,0.845113,1.04019,1.22128,1.36982,1.47019,1.51196,1.49139,1.41201,1.28404,1.12292,0.947061,0.77535,0.624669,0.507913,0.432698,0.400901,0.408991,0.449004,0.509934,0.579279,0.644513,0.694304,0.719394,0.713109,0.67156,0.593626,0.480795,0.336956,0.168169,-0.0175988,-0.210812,-0.400839,-0.576602,-0.727415,-0.843967,-0.919351,-0.949996,-0.936345,-0.883143,-0.799237,-0.696854,-0.590438,-0.495137,-0.425157,-0.39217,-0.403977,-0.463612,-0.568963,-0.712982,-0.884423,-1.06902,-1.25098,-1.4145,-1.54538,-1.63222,-1.66745,-1.64781,-1.57451,-1.45298,-1.29231,-1.10451,-0.903498,-0.704169,-0.521233,-0.368103,-0.255746,-0.191588,-0.178582,-0.214562,-0.292045,-0.398599,-0.517863,-0.631156,-0.719564,-0.766218,-0.758462,-0.689549,-0.559608,-0.375678,-0.150822
0,0.9596,0.0660841,0.059896,0.305513,0.443754,0.561203,0.64874,0.701541,0.719398,0.706036,0.667712,0.611579,0.544377,0.471856,0.399054,0.33119,0.27468,0.237675,0.229669,0.26002,0.335666,0.458628,0.62409,0.819754,1.02684,1.22265,1.38428,1.49246,1.5349,1.50818,1.41805,1.27802,1.10683,0.92527,0.753128,0.606718,0.497277,0.430311,0.405751,0.41872,0.460676,0.520724,0.586954,0.64768,0.692477,0.712958,0.703228,0.660027,0.582608,0.472468,0.333051,0.169532,-0.0112934,-0.201055,-0.389946,-0.567107,-0.721367,-0.842363,-0.921896,-0.955277,-0.94234,-0.887887,-0.801391,-0.696004,-0.58703,-0.490139,-0.419609,-0.386824,-0.399163,-0.459347,-0.565206,-0.709869,-0.882334,-1.06842,-1.25206,-1.41689,-1.54794,-1.63327,-1.66521,-1.64116,-1.56358,-1.43943,-1.27906,-1.09493,-0.900359,-0.708536,-0.531883,-0.381652,-0.267556,-0.197214,-0.175297,-0.202424,-0.274081,-0.379964,-0.504173,-0.626539,-0.725097,-0.779363,-0.773821,-0.700832,-0.562289,-0.36956,-0.141692
0,1.17084,0.0630863,0.0674971,0.318492,0.443971,0.55222,0.636459,0.692246,0.71771,0.713435,0.682111,0.628107,0.55712,0.475974,0.39255,0.315716,0.255096,0.220494,0.22091,0.263204,0.350625,0.481527,0.648647,0.839215,1.03606,1.21963,1.37058,1.47259,1.51478,1.49336,1.41215,1.28196,1.11886,0.941834,0.770064,0.620433,0.505557,0.432585,0.40287,0.412431,0.453018,0.513549,0.581651,0.645085,0.692899,0.716221,0.708708,0.666685,0.589096,0.477343,0.335092,0.168094,-0.0160169,-0.207991,-0.397376,-0.573132,-0.724473,-0.841881,-0.918198,-0.949625,-0.936456,-0.883395,-0.799342,-0.69665,-0.589902,-0.494362,-0.424299,-0.39139,-0.403399,-0.463299,-0.568916,-0.713143,-0.884682,-1.06921,-1.25088,-1.41385,-1.54392,-1.62977,-1.66394,-1.64341,-1.56962,-1.44821,-1.28835,-1.10197,-0.902767,-0.705262,-0.523779,-0.371421,-0.259021,-0.194085,-0.179835,-0.214466,-0.290823,-0.396651,-0.515554,-0.628648,-0.71676,-0.762902,-0.754614,-0.685786,-0.557613,-0.378487,-0.162837
0,2.61094,0.055196,0.0641223,0.263753,0.438067,0.577273,0.673196,0.72401,0.733731,0.7105,0.664203,0.604143,0.537478,0.468851,0.401239,0.337617,0.282693,0.243945,0.231373,0.255809,0.326134,0.446185,0.612292,0.812309,1.02659,1.23082,1.40013,1.51354,1.55765,1.52883,1.43347,1.28641,1.10796,0.920352,0.744397,0.596789,0.48853,0.424427,0.403488,0.419949,0.464607,0.526241,0.592949,0.653305,0.697286,0.716909,0.706586,0.6632,0.585969,0.476201,0.337058,0.173418,-0.00814581,-0.19936,-0.390351,-0.570032,-0.726894,-0.850191,-0.931367,-0.965473,-0.952227,-0.896469,-0.807851,-0.699803,-0.587954,-0.488303,-0.415422,-0.380941,-0.392443,-0.452799,-0.559929,-0.706948,-0.882697,-1.07265,-1.26024,-1.42845,-1.56171,-1.6476,-1.67838,-1.65171,-1.57073,-1.4433,-1.28066,-1.09584,-0.902154,-0.71221,-0.53733,-0.387494,-0.271412,-0.196413,-0.167881,-0.188167,-0.25517,-0.361039,-0.491542,-0.626586,-0.742152,-0.813489,-0.819082,-0.744567,-0.585735,-0.349899,-0.0552274
0,0.880272,0.0650491,0.0647404,0.324298,0.44613,0.551916,0.634464,0.689019,0.713584,0.708795,0.677496,0.624192,0.554584,0.475308,0.393878,0.31871,0.259026,0.224403,0.22387,0.264562,0.350161,0.479481,0.645594,0.835856,1.03299,1.21714,1.36864,1.47088,1.51287,1.4909,1.40902,1.27834,1.11519,0.938678,0.767927,0.619631,0.506119,0.434254,0.405174,0.414802,0.454913,0.514554,0.581533,0.643804,0.690581,0.713123,0.70517,0.663089,0.585826,0.474739,0.333413,0.167481,-0.0155616,-0.206599,-0.395277,-0.570603,-0.721773,-0.839207,-0.915663,-0.947275,-0.934308,-0.881481,-0.797737,-0.695471,-0.589273,-0.494361,-0.424907,-0.392466,-0.404696,-0.464508,-0.569737,-0.713348,-0.884146,-1.06792,-1.24888,-1.41123,-1.54074,-1.62607,-1.65978,-1.63887,-1.5649,-1.44363,-1.28432,-1.09893,-0.901072,-0.705092,-0.525075,-0.373885,-0.262173,-0.197373,-0.182734,-0.216556,-0.291802,-0.39631,-0.513728,-0.625208,-0.711682,-0.756437,-0.747538,-0.67966,-0.554964,-0.382818,-0.178401
0,1.02042,0.0468849,0.0628964,0.297703,0.442054,0.562854,0.651894,0.705255,0.72336,0.710183,0.671889,0.615373,0.547172,0.473055,0.398351,0.328757,0.271177,0.23407,0.226929,0.258806,0.336137,0.460445,0.626611,0.822326,1.02908,1.2246,1.38634,1.4952,1.53873,1.51314,1.4237,1.28354,1.11128,0.927884,0.753597,0.605271,0.494605,0.427335,0.403343,0.417467,0.460764,0.521976,0.588976,0.65005,0.694903,0.715335,0.705599,0.662471,0.585118,0.474883,0.335071,0.170808,-0.0110267,-0.201878,-0.391727,-0.569554,-0.724146,-0.84522,-0.924723,-0.958092,-0.945202,-0.890776,-0.804129,-0.698253,-0.588389,-0.490296,-0.418494,-0.384691,-0.396569,-0.457012,-0.563824,-0.709912,-0.883936,-1.07137,-1.2559,-1.42111,-1.55212,-1.63722,-1.66898,-1.64495,-1.56757,-1.44365,-1.28332,-1.09881,-0.903322,-0.710116,-0.531829,-0.380016,-0.264683,-0.19365,-0.171651,-0.199262,-0.271881,-0.379149,-0.505169,-0.629782,-0.730908,-0.787654,-0.783661,-0.710003,-0.566983,-0.364404,-0.120191
0,1.15332,0.0590187,0.0709602,0.322914,0.443743,0.549234,0.63294,0.690121,0.718084,0.716311,0.686454,0.632225,0.559265,0.474961,0.38821,0.309035,0.247975,0.215207,0.219417,0.266524,0.358468,0.492309,0.659872,0.848143,1.04044,1.2183,1.3638,1.46193,1.50272,1.48267,1.40517,1.28008,1.12227,0.949523,0.780168,0.630718,0.513949,0.437611,0.403918,0.409793,0.447733,0.507104,0.575621,0.640786,0.691129,0.717132,0.711822,0.671043,0.5935,0.480639,0.336443,0.167163,-0.0189984,-0.212287,-0.40193,-0.576827,-0.726396,-0.841539,-0.915622,-0.94535,-0.931384,-0.878579,-0.795757,-0.694994,-0.590473,-0.497032,-0.42857,-0.396508,-0.408507,-0.467585,-0.571747,-0.714164,-0.883871,-1.06689,-1.24765,-1.41052,-1.54127,-1.62844,-1.66423,-1.64517,-1.57227,-1.45086,-1.29005,-1.10199,-0.900889,-0.701903,-0.519958,-0.36852,-0.258387,-0.196589,-0.185516,-0.222384,-0.299196,-0.403277,-0.518413,-0.626532,-0.709751,-0.752529,-0.743631,-0.677582,-0.555389,-0.384396,-0.177296
